1807135,2,32,5,0,0,4
1818438,8,98,5,0,0,2
1801918,5,44,5,0,0,1
90709,1,6,1,0,0,6
199735,5,4,1,0,0,12
1797999,4,9,2,0,0,6
1801707,5,1,1,0,0,1
1805870,7,53,5,0,0,4
688989,10,11,2,0,1,2
1802196,10,18,3,0,0,2
1805321,2,6,1,0,0,10
1801982,6,54,5,0,0,1
1801936,5,46,5,0,0,11
17981,5,1,1,0,0,1
2238,1,0,0,0,0,2
1802612,4,4,1,0,0,2
2992694,5,34,5,0,0,1
1801695,1,8,1,0,0,1
1802343,1,0,0,0,0,211
3357,4,17,2,0,0,2
1803267,1,69,5,0,3,1
1805712,3,73,5,0,0,15
14609,3,53,5,0,0,1
1803087,6,2,1,0,0,1
1803382,2,0,0,0,0,3
1871866,5,26,3,0,0,4
30995,5,19,3,0,0,6
1490727,6,16,2,0,0,3
1803056,4,9,2,0,0,4
1801631,1,104,5,0,0,1
1085430,22,15,2,0,0,7
1805884,7,33,5,0,0,4
1801895,5,65,5,0,0,5
1801928,8,66,5,0,0,2
1647589,5,7,1,0,0,8
1802847,6,22,3,0,0,1
1802265,5,20,3,0,0,5
1805161,6,25,3,0,0,7
7838,6,115,5,0,0,1
452510,10,16,2,0,9,13
479894,6,6,1,0,0,2
1801986,9,41,5,0,0,1
52609,7,74,5,0,0,1
23365,7,122,5,0,0,1
6407760,1,11,2,0,0,1
42773,11,59,5,0,0,1
1801941,12,20,3,0,0,1
1741657,6,6,1,0,0,2
1805500,2,28,4,0,2,2
1805561,3,3,1,0,0,6
9916699,1,0,0,0,0,1
1777698,8,178,5,0,0,5
1804548,4,20,3,0,0,1
38876,5,1,1,0,0,11
1802396,2,5,1,0,0,4
1801555,8,72,5,0,0,3
1815849,8,2,1,0,0,1
38077,7,10,2,0,0,1
1805993,17,13,2,0,0,3
36249,5,12,2,0,0,3
1801764,7,12,2,0,0,2
1980227,3,42,5,0,0,4
1801807,8,11,2,0,0,1
1802236,8,19,3,0,1,1
1805301,7,16,2,0,0,2
1781897,8,22,3,0,0,10
17243,6,0,0,0,0,1
1802042,1,1,1,0,0,4
1801654,5,0,0,0,0,1
1806044,6,63,5,0,0,1
1802675,8,22,3,0,0,2
1802456,4,102,5,0,0,5
1801746,7,20,3,0,0,1
1801281,2,3,1,0,0,3
1802100,6,66,5,0,0,1
2378837,11,43,5,0,0,4
1802622,6,0,0,0,0,1
1803046,3,9,2,0,0,10
1805846,1,140,5,0,0,2
1808776,3,114,5,0,0,3
129485,6,4,1,0,0,1
564104,5,13,2,0,0,3
195813,9,0,0,0,0,2
1802326,9,95,5,0,0,14
114828,7,6,1,0,0,10
1807035,3,133,5,0,0,1
4303750,1,25,3,0,0,7
218053,7,0,0,0,0,8
1804805,10,1,1,0,0,1
1802267,9,35,5,0,0,2
1801687,15,51,5,0,0,3
18829,6,2,1,0,0,1
332165,2,19,3,0,0,8
1809940,8,4,1,0,0,3
101374,7,0,0,0,0,7
1803116,4,15,2,0,0,1
8240,5,13,2,0,0,1
921606,5,7,1,0,0,1
1803147,5,11,2,0,0,1
28490,4,29,4,0,0,1
1801718,6,32,5,0,0,1
1802088,6,3,1,0,0,1
228461,5,94,5,12,19,6
1798908,8,34,5,0,0,1
1808557,3,9,2,0,0,2
1802028,9,36,5,0,0,2
1801955,11,60,5,0,0,3
1802646,8,1,1,0,0,2
1803048,6,87,5,0,0,1
946115,7,28,4,0,0,2
2976916,1,7,1,0,0,2
1801746,3,73,5,0,0,2
1804606,40,165,5,25,31,13
21348,5,16,2,0,0,4
1803104,2,50,5,0,0,1
1852203,13,5,1,0,0,1
1602583,5,9,2,0,0,2
1801662,5,37,5,0,0,2
1802375,8,8,1,0,0,2
1803283,3,10,2,0,2,2
1801761,6,21,3,0,0,2
1799995,13,71,5,0,4,1
1802562,10,36,5,0,0,2
51368,6,3,1,0,0,10
1804011,10,0,0,0,0,1
1314916,8,33,5,0,2,2
1808548,2,152,5,0,0,1
1802560,1,9,2,0,0,2
1803649,3,101,5,0,0,5
140780,11,32,5,0,0,1
1801982,24,6,1,9,3,5
